Letter,Table_Name,PK_Column_Count,Status,Error,Processing_Time
C,CL_CMT_TIER_INFO,1,Success,,1.867024
C,CL_COL_AGNCY,1,Success,,1.764169
C,CL_CONV_FACTOR,1,Success,,1.778505
C,CL_COST_CNTR,1,Success,,1.766217
C,CL_ELG,1,Success,,1.905218
C,CL_ICD_PX,1,Success,,1.498516
C,CL_LAR_ID,3,Success,,1.967581
C,CL_LAR_ID_HX,5,Success,,2.345118
C,CL_LEARN_ASSESS_NS,2,Success,,1.724492
C,CL_LEARN_ASSESS_QA,2,Success,,2.392602
C,CL_LEARN_ASSES_CMT,1,Success,,1.879721
C,CL_LEARN_ASSES_OTS,1,Success,,2.259373
C,CL_LGL_NOADD_SING,1,Success,,1.765353
C,CL_LNK_CONTACT,1,Success,,1.758707
C,CL_LNK_ORDERS,1,Success,,1.832725
C,CL_LNK_ORDER_IDS,3,Success,,2.000601
C,CL_LQH,1,Success,,1.547766
C,CL_MYC_MED,1,Success,,1.828218
C,CL_ORD_FST_LST_SCH,1,Success,,1.98289
C,CL_ORD_VALIDATION,2,Success,,3.141831
C,CL_OSQ,0,No Data,,1.63468
C,CL_OTL,0,No Data,,1.833286
C,CL_OTL_2,1,Success,,1.753368
C,CL_OTP_FST_LST_SCH,1,Success,,1.88097
C,CL_PATEDU_CNTCT_PT,6,Success,,2.198578
C,CL_PATEDU_CNT_TITL,3,Success,,2.313783
C,CL_PATEDU_CT_HIST,4,Success,,2.323563
C,CL_PATEDU_CT_TOPIC,4,Success,,2.466548
C,CL_PAT_EDU_HISTORY,5,Success,,2.670764
C,CL_PAT_EDU_LEARNER,6,Success,,3.315607
C,CL_PAT_EDU_NM,2,Success,,1.523386
C,CL_PAT_EDU_NS,2,Success,,2.007427
C,CL_PAT_EDU_OS,2,Success,,1.891135
C,CL_PAT_EDU_POINT,4,Success,,2.408392
C,CL_PAT_EDU_TITLE,1,Success,,1.548885
C,CL_PAT_EDU_TOPIC,2,Success,,2.31032
C,CL_PLA_EDIT_HX,2,Success,,1.942891
C,CL_PLC,5,Success,,2.177277
C,CL_PLC_ADT_INFO,2,Success,,1.82593
C,CL_PLC_AUDIT,2,Success,,2.991374
C,CL_PLC_ORD_INFO,2,Success,,1.880288
C,CL_PLF,0,No Data,,1.948367
C,CL_PRL_SS,1,Success,,1.373548
C,CL_PROV_PIN,0,No Data,,1.849296
C,CL_QANSWER,5,Success,,2.163664
C,CL_QANSWER_ATTEMPT,3,Success,,2.04798
C,CL_QANSWER_AUDIT,3,Success,,2.241439
C,CL_QANSWER_FAMILY_MEMBERS,1,Success,,2.309449
C,CL_QANSWER_FAMILY_PROBS,1,Success,,1.779451
C,CL_QANSWER_GEN_CMT,1,Success,,1.791439
C,CL_QANSWER_OVTM,2,Success,,2.074304
C,CL_QANSWER_QA,4,Success,,2.699648
C,CL_QANSWER_QNR_PROGRESS,4,Success,,2.259665
C,CL_QANSWER_VERIFY,2,Success,,1.593572
C,CL_QFORM1,1,Success,,1.620818
C,CL_QQUEST,1,Success,,1.716397
C,CL_QQUEST_OVTM,1,Success,,1.535908
C,CL_RELIG_AFFL,1,Success,,1.831002
C,CL_REMIT,5,Success,,2.58183
C,CL_RMT_CLAIM_AMT,1,Success,,2.039043
C,CL_RMT_CLAIM_QTY,1,Success,,2.066446
C,CL_RMT_CLM_ADJ,1,Success,,2.495405
C,CL_RMT_CLM_DT_INFO,1,Success,,1.939521
C,CL_RMT_CLM_ENTITY,1,Success,,2.323995
C,CL_RMT_CLM_INFO,1,Success,,2.641268
C,CL_RMT_CLM_NOTES,1,Success,,1.645727
C,CL_RMT_DELIVER_MTD,1,Success,,1.877915
C,CL_RMT_ENTITY_INFO,1,Success,,1.914694
C,CL_RMT_HC_RMK_CODE,1,Success,,1.867863
C,CL_RMT_INP_ADJ_INF,1,Success,,2.865915
C,CL_RMT_OPT_ADJ_INF,1,Success,,2.148284
C,CL_RMT_PLB_INFO,1,Success,,1.837248
C,CL_RMT_PRV_SUM_INF,1,Success,,2.707915
C,CL_RMT_PRV_SUP_INF,1,Success,,2.347951
C,CL_RMT_REF_INFO,1,Success,,1.864435
C,CL_RMT_SVCE_LN_INF,3,Success,,2.298635
C,CL_RMT_SVC_AMT_INF,1,Success,,1.961112
C,CL_RMT_SVC_DAT_INF,1,Success,,1.649218
C,CL_RMT_SVC_LVL_ADJ,1,Success,,2.091878
C,CL_RMT_SVC_LVL_REF,1,Success,,2.334465
C,CL_RMT_SVC_QTY_INF,1,Success,,2.014766
C,CL_RSH_DESC,0,No Data,,1.650093
C,CL_RSN_FOR_VISIT,0,No Data,,1.934318
C,CL_SCD_SCHED_CODE,1,Success,,1.838987
C,CL_SEC,1,Success,,1.924728
C,CL_UB_REV_CODE,1,Success,,1.873992
C,CMGMT_EPISODE_CASE_TEAM,3,Success,,2.391188
C,CMGMT_EPISODE_HX,9,Success,,4.138464
C,CMGMT_EPISODE_TYPES,1,Success,,2.133968
C,CMGMT_LINKED_AP_CLAIMS,2,Success,,1.800962
C,CMGMT_REV_ENC_EPSD_UPDT,2,Success,,1.837026
C,CMGMT_SUPPORT_TYPE_END,1,Success,,1.565004
C,CMGMT_SUPPORT_TYPE_START,1,Success,,1.890309
C,CMGMT_SUPPORT_TYPE_TYPE,1,Success,,1.636542
C,CMS_AUTHORIZATION_TYPE,1,Success,,1.981429
C,CMS_AUTH_FULL_REFERRAL,2,Success,,1.975045
C,CMS_MU_INFO,0,No Data,,1.829728
C,CMS_REF_FULL_REFERRAL,2,Success,,1.901614
C,CMS_SOURCE_AUTH,2,Success,,2.05017
C,CMS_SOURCE_CLAIM_INFO,2,Success,,1.881678
C,CMS_SOURCE_HSP_ACCT,2,Success,,1.682096
C,CMS_SOURCE_REFERRAL,2,Success,,1.515707
C,CMS_SOURCE_TREAT_PLAN,2,Success,,1.518122
C,CM_ATTACHED_BFH,3,Success,,1.876897
C,CNR_COMP_INFO,1,Success,,1.76662
C,CNTRCT_MEAS_OUTCOMES,2,Success,,2.235966
C,CODE_INT_CODE_INFO_LN,1,Success,,1.656349
C,CODE_INT_CODE_INFO_QUAN,1,Success,,1.965494
C,CODE_INT_CODE_INT_LN,1,Success,,1.550631
C,CODE_INT_CODE_INT_QUAN,1,Success,,1.497255
C,CODE_INT_COMB_LN,6,Success,,2.470432
C,CODING_CLA_ACTION_HX,3,Success,,2.208188
C,CODING_CLA_EVI_DOC_CSN_ID,2,Success,,1.626891
C,CODING_CLA_IMPACTS,1,Success,,1.991869
C,CODING_CLA_NOTES,14,Success,,4.049908
C,CODING_CLA_NOTES_EVIDENCE,1,Success,,2.158701
C,CODING_CLA_NOTES_SUGG,1,Success,,2.101402
C,CODING_CLA_RECIPIENTS,2,Success,,1.64504
C,CODING_COMMENTS,1,Success,,1.751017
C,COD_ADMISSION_CAT_SOURCE,1,Success,,1.615165
C,COD_ADMISSION_DATE_SOURCE,1,Success,,1.665242
C,COD_ADMISSION_DX,1,Success,,1.950802
C,COD_ADMISSION_DX_SOURCE,1,Success,,1.796453
C,COD_ADMISSION_DX_SRC_REF,1,Success,,2.002415
C,COD_ADMISSION_PROV_SOURCE,1,Success,,1.906784
C,COD_ADMISSION_TYPE_SOURCE,1,Success,,1.659835
C,COD_ATTENDING_PROV_SOURCE,1,Success,,1.748059
C,COD_CMTS,1,Success,,1.951367
C,COD_COMMENTS,2,Success,,1.833007
C,COD_CONTACT_INFO,4,Success,,3.430466
C,COD_CONTACT_STAT_HX,2,Success,,2.05528
C,COD_CPT_CODE,1,Success,,1.575059
C,COD_CPT_CODE_SOURCE,1,Success,,1.575916
C,COD_CPT_CODE_SRC_REFERENC,1,Success,,2.008229
C,COD_DISCHARGE_DATE_SOURCE,1,Success,,1.689711
C,COD_DISCHARGE_DEST_SOURCE,1,Success,,1.907876
C,COD_DISCH_DISPOSITION_SRC,1,Success,,1.686128
C,COD_EXTERNAL_CAUSE_CODE,1,Success,,2.030529
C,COD_EXTERNAL_CODE_SOURCE,1,Success,,1.860988
C,COD_EXTERNAL_CODE_SRC_REF,1,Success,,1.703788
C,COD_ICD_PROC_SOURCE,1,Success,,1.850673
C,COD_ICD_PROC_SRC_REFERENC,1,Success,,1.727965
C,COD_MEANS_OF_ARRVL_SOURCE,1,Success,,1.638613
C,COD_OTHER_PROV,1,Success,,1.978335
C,COD_OTHER_PROV_SOURCE,1,Success,,1.183111
C,COD_OTHER_PROV_SRC_REF,1,Success,,1.168844
C,COD_PNT_OF_ORIGIN_SOURCE,1,Success,,1.224045
C,COD_PRIMARY_DX_SOURCE,1,Success,,1.119135
C,COD_PRIMARY_SERVCE_SOURCE,1,Success,,1.157785
C,COD_PRIM_DX_SRC_REFERENCE,1,Success,,1.133998
C,COD_QI_ELIXHAUSER_COMORB,1,Success,,1.354978
C,COD_QI_INPATIENT_QUALITY,1,Success,,1.393855
C,COD_QI_NEONATAL_QUALITY,1,Success,,1.228619
C,COD_QI_PAT_SAFETY,1,Success,,1.373619
C,COD_QI_PEDIATRIC_QUALITY,1,Success,,1.34541
C,COD_QI_PREVENTION_QUALITY,1,Success,,1.225034
C,COD_REASON_FOR_VISIT,1,Success,,1.164436
C,COD_REASON_FOR_VST_SOURCE,1,Success,,1.173256
C,COD_RECORD_INFO,4,Success,,1.510885
C,COD_REFERRING_PROV_SOURCE,1,Success,,1.084072
C,COD_RSN_FOR_VST_SRC_REF,1,Success,,1.18755
C,COD_SECONDARY_SERV_SOURCE,1,Success,,1.11413
C,COD_TRANSFER_SRC_SOURCE,1,Success,,1.096814
C,COHORT_LEN_OF_STAY_BENCH,3,Success,,1.288918
C,COLL_AGENCY_HX,2,Success,,1.327984
C,COLONIZATION,1,Success,,1.058022
C,COLON_RECTUM_BIOP,1,Success,,2.551867
C,COLON_RECTUM_RESEC,1,Success,,7.173795
C,COL_SITE_DB_MAIN,1,Success,,1.031728
C,COMMON_BILE_DUCT,1,Success,,1.098802
C,COMMUNICATION_AIDS,1,Success,,1.078427
C,COMMUNICATION_PREFERENCES,2,Success,,1.197203
C,COMMUNITY_RESOURCE,5,Success,,1.804885
C,COMMUNITY_RESOURCE_CNCT,5,Success,,1.857042
C,COMMUNITY_RESOURCE_SDOH,1,Success,,1.250668
C,COMMUNITY_RESOURCE_SRVC,1,Success,,2.60735
C,COMMUNITY_RESRC_PRIM_SVC,1,Success,,1.118715
C,COMMUNITY_RESRC_REVIEWED,3,Success,,1.158414
C,COMMUNITY_RESRC_REVIEW_HX,3,Success,,1.186987
C,COMMUNITY_RESRC_SEC_SVC,1,Success,,1.231656
C,COMM_PREFERENCES_APRV,1,Success,,1.217144
C,COMM_PREF_ADDL_ITEMS,1,Success,,2.58496
C,COMM_ROUTING,2,Success,,1.026841
C,COMM_TRACE_EMAIL_RECPNTS,7,Success,,1.978865
C,COMM_TRACE_INFO,16,Success,,3.949302
C,COMM_TRACE_SMS_CHILDREN,1,Success,,1.094431
C,COMPILED_ASSIGNMENT_DATA,2,Success,,1.190506
C,COMPILED_ATTRIBUTION_DATA,3,Success,,1.275822
C,COMPLICATIONS,1,Success,,4.157664
C,COMPLICATION_DX_MODE,1,Success,,1.244487
C,COMP_ASMT_FLAGS,3,Success,,1.603951
C,COMP_ASMT_FORMS,3,Success,,1.565153
C,COMP_ASMT_REVIEW,2,Success,,1.126804
C,COMP_RX_FMT_HX,1,Success,,1.218517
C,COMP_RX_UNFMT_HX,1,Success,,1.237032
C,CONCEPT_CAPTION,1,Success,,1.039513
C,CONCEPT_COMMENT,1,Success,,1.10568
C,CONDITION_ORDER_CONTACT,2,Success,,1.228612
C,COND_CD,1,Success,,1.075831
C,CONF_ADDR_COMMENTS,1,Success,,1.043097
C,CONF_OTHER_COMM,1,Success,,1.162891
C,CONSENT_DOC_INFO,2,Success,,1.117519
C,CONSENT_LINKED_PROC_PROVS,1,Success,,1.253834
C,CONSENT_LINKED_SURG_PROCS,3,Success,,1.322791
C,CONSENT_LINK_AUDIT,3,Success,,1.339773
C,CONSENT_RISK_TXT,1,Success,,1.042562
C,CONTACT_POINT_DOCUMENTS,2,Success,,1.327324
C,CONTACT_TITLE_DOCUMENTS,2,Success,,1.201552
C,CONTACT_TOPIC_DOCUMENTS,2,Success,,1.232163
C,CONTAINER_TYPE,1,Success,,1.074023
C,CONTRACEPTIVES_EXIT,3,Success,,1.254765
C,CONTRACEPTIVES_INTAKE,3,Success,,1.286727
C,COVERAGE,10,Success,,4.485505
C,COVERAGE_2,2,Success,,5.160434
C,COVERAGE_3,2,Success,,3.918964
C,COVERAGE_4,9,Success,,6.110857
C,COVERAGE_5,3,Success,,1.848086
C,COVERAGE_BENEFITS,7,Success,,4.964827
C,COVERAGE_COPAY_ECD,2,Success,,1.259704
C,COVERAGE_M3P_BEN_TRACKING,1,Success,,1.160597
C,COVERAGE_M3P_EFF_PERIODS,1,Success,,1.352125
C,COVERAGE_M3P_ELECT_REQS,1,Success,,1.590501
C,COVERAGE_MEMBER_LIST,6,Success,,4.880071
C,COVERAGE_MEMBER_RIDERS,2,Success,,1.378851
C,COVERAGE_MEM_ATTR,2,Success,,1.491613
C,COVERAGE_MEM_RIDERS_HX,2,Success,,1.660494
C,COVERAGE_MISC_COMMENTS,1,Success,,1.150304
C,COVERAGE_NOTE_INFO,3,Success,,1.373543
C,COVERAGE_SPONSOR,1,Success,,1.333213
C,COVERAGE_STATUS,1,Success,,1.645324
C,COVERAGE_STATUS_HX,1,Success,,1.756678
C,COVERAGE_THRD_PARTY_PAYER,1,Success,,1.199731
C,COVERAGE_TYPE_INDEMNITY,1,Success,,1.241893
C,COVID_19_HSP_CONF_INF_HX,1,Success,,1.226852
C,COVID_19_HSP_INFECTIONS,2,Success,,1.395285
C,COVID_19_HSP_SUSP_INF_HX,1,Success,,1.15096
C,CPR_CHANGE_HX,1,Success,,1.16695
C,CP_NOTE_READING_HX,3,Success,,1.385985
C,CP_TEMPLATE_ID_CDR,1,Success,,1.225736
C,CRC_CON_INDICATOR,1,Success,,1.151108
C,CRF_ASSOCIATED_CSN,2,Success,,1.08117
C,CRF_ASSOCIATED_ENCS,1,Success,,1.066423
C,CRF_ASSOCIATED_RELEASES,2,Success,,1.093059
C,CRF_AUDIT_HISTORY,5,Success,,1.755561
C,CRITERIA_REVIEW,13,Success,,3.565129
C,CRITERIA_REVIEW_GEN_TRACK,1,Success,,1.707391
C,CRITERIA_REVIEW_HX,3,Success,,1.87174
C,CRITERIA_REVIEW_SVC_AUTHS,2,Success,,1.147092
C,CRITERIA_REVIEW_TRACK,1,Success,,1.288347
C,CRITERIA_REV_CNCT,3,Success,,1.812919
C,CT_INFSN_DT_HX_AUDIT,2,Success,,1.447764
C,CT_STATION,1,Success,,1.263296
C,CUSTOM_DOCS,2,Success,,1.265468
C,CUST_ID_ADDRESS_STREET,1,Success,,1.308343
C,CUST_SERVICE,40,Success,,6.880181
C,CUST_SERVICE_FORMS,3,Success,,1.506544
C,CUST_SERVICE_NOTES,3,Success,,1.498389
C,CUST_SERVICE_TASKS,1,Success,,1.217459
C,CUST_SERVICE_TRANSFER,5,Success,,5.121937
C,CUST_SERVICE_TRANS_DX,1,Success,,1.385846
C,CUST_SERVICE_TRANS_PROC,1,Success,,1.354755
C,CUST_SERV_ATCHMENT,19,Success,,3.355986
C,CUST_SERV_LETTERS,4,Success,,1.449239
C,CUST_SERV_LETTER_DOC_PART,2,Success,,1.30249
C,CUST_SERV_LETTER_RTF,2,Success,,1.211729
C,CUST_SERV_LETTER_RTF_P2,2,Success,,1.245102
C,CUST_SERV_LETTER_RTF_P3,2,Success,,1.190431
C,CUST_SERV_LETTER_RTF_P4,2,Success,,1.258673
C,CUST_SERV_LETTER_RTF_P5,2,Success,,1.243863
C,CUST_SERV_LETTER_TEXT,2,Success,,1.14222
C,CUST_SERV_LETTER_TEXT_P2,2,Success,,1.366031
C,CUST_SERV_LETTER_TEXT_P3,2,Success,,1.292202
C,CUST_SERV_LETTER_TEXT_P4,2,Success,,1.219055
C,CUST_SERV_LETTER_TEXT_P5,2,Success,,1.381503
C,CUST_SERV_OVRIDE_ATCHMENT,2,Success,,1.62214
C,CUST_SERV_TEXT,1,Success,,1.109109
C,CUST_SRVC_FAX_HX,3,Success,,1.648677
C,CUST_SVC_MYC_LETTER_AUDIT,3,Success,,1.255736
C,CUST_SVC_NOTES,3,Success,,1.175311
C,CVG_ACCT_LIST,2,Success,,1.035465
C,CVG_ADDR,1,Success,,1.061311
C,CVG_ADDR_HX,1,Success,,1.98559
C,CVG_ADDR_HX_DESC,1,Success,,1.360681
C,CVG_ADDR_HX_STREET,1,Success,,1.246457
C,CVG_ALT_ADDR,1,Success,,1.040255
C,CVG_AP_CLAIMS,2,Success,,1.243785
C,CVG_CCS_AUTH,1,Success,,1.305684
C,CVG_COMMENTS,1,Success,,1.197434
C,CVG_CUST_ATTR,1,Success,,1.510753
C,CVG_ITEM_HX_VALUE_AFTER,1,Success,,1.130776
C,CVG_ITEM_HX_VALUE_BEFORE,1,Success,,1.185573
C,CVG_LOC_PCP,5,Success,,2.251405
C,CVG_MA_ERROR_HISTORY,2,Success,,1.80145
C,CVG_MEMBER_STAT_OUTST_ACT,2,Success,,1.497655
C,CVG_MEM_CUSTODIAL_PT_ADDR,1,Success,,1.070947
C,CVG_MEM_MAIL_ADDR,1,Success,,1.131139
C,CVG_MEM_RESP_ADDR,1,Success,,1.101595
C,CVG_MEM_RISK_ADJ_FACT,2,Success,,1.952809
C,CVG_MEM_RISK_ADJ_FACT_HX,2,Success,,2.034396
C,CVG_MEM_STAT_OUTST_ACT_HX,2,Success,,1.950244
C,CVG_PREMIUM_RATES,1,Success,,1.824185
C,CVG_Q4_CARRYOVER,3,Success,,1.267009
C,CVG_REL_OF_INFO,2,Success,,1.54071
C,CVG_RIDERS,1,Success,,1.308411
C,CVG_RIDERS_RATES,1,Success,,1.222523
C,CVG_RTE_QUERY,4,Success,,1.504763
C,CVG_STREET_ADDR,1,Success,,1.125309
C,CVG_SUBSCR_ADDR,1,Success,,1.106256
C,CVG_SUBSCR_EMPR_ADDR,1,Success,,1.057473
C,CV_CHILD_RES,2,Success,,1.093335
C,CV_COMPLICATION_TRACKING,1,Success,,2.431259
C,CV_CONCEPT_TEXT_GEN,1,Success,,1.145468
C,CV_LESION_INTRVENT,2,Success,,1.164485
C,CV_MSMT_TEXT_GEN,2,Success,,1.11813
C,CV_NO_COMPLICATIONS,2,Success,,1.315906
C,CV_PRESENTATION,1,Success,,1.189868
C,CW_ABST_ANEMIA_MINERAL,1,Success,,3.567377
C,CW_ABST_DEMOGRAPHICS,1,Success,,9.955185
C,CW_ABST_FLU_NOT_RECV_RSN,1,Success,,1.163262
C,CW_ABST_HD_ADEQUACY,1,Success,,2.42237
C,CW_ABST_HOSP,2,Success,,1.540554
C,CW_ABST_INFECTIONS,2,Success,,1.310888
C,CW_ABST_MED_REC,1,Success,,1.216325
C,CW_ABST_PAT_ATTEST,1,Success,,1.953493
C,CW_ABST_PCV13_NO_RECV_RSN,1,Success,,1.077118
C,CW_ABST_PD_ADEQUACY,1,Success,,2.081748
C,CW_ABST_PPSV23_NO_RCV_RSN,1,Success,,1.086512
C,CW_ABST_UF_SESSIONS,2,Success,,1.56687
C,CW_ABST_VACCINATIONS,1,Success,,2.289575
C,CW_ABST_VASCULAR_ACCESS,1,Success,,1.673906
C,CX_PAT_TRANSITION_TRACKER,3,Success,,1.42499
C,CYCLE_CRYOPRESERVE_CMT,1,Success,,1.135209
C,CYCLE_CRYO_EGG,1,Success,,1.762298
C,CYCLE_CRYO_EMBRYO,1,Success,,2.427449
C,CYCLE_CRYO_SPERM,1,Success,,1.84321
C,CYCLE_EMBRYO_TRANSFER,1,Success,,2.277503
C,CYCLE_EMBRYO_TRAN_COMMENT,1,Success,,1.112697
C,CYCLE_PLAN_STATUS,2,Success,,1.497747
D,DATA_CAPTURE_FORMS,2,Success,,1.041989
D,DAY_AUDIT_TRAIL,2,Success,,1.512827
D,DCIS_BREAST_EXCIS,1,Success,,6.437154
D,DC_ORD_TRANS,2,Success,,1.13689
D,DC_VN_PRV_ACTN_ADT,1,Success,,1.25791
D,DD_DIALYSIS_VACCINATION_G,1,Success,,2.206953
D,DD_DIA_CMS_DEATH,1,Success,,3.580446
D,DD_DIA_CMS_DISCONTINUED,1,Success,,2.23872
D,DD_DIA_CMS_GENDER,1,Success,,1.08803
D,DD_DIA_CMS_START,1,Success,,9.127492
D,DD_DIA_CMS_START_2,1,Success,,2.3964
D,DD_DIA_CMS_START_COMORBID,1,Success,,1.458805
D,DD_DIA_CMS_START_MED_CVG,1,Success,,1.09329
D,DD_DIA_CMS_START_NO_HOME,1,Success,,1.123419
D,DD_DIA_CMS_START_NO_TXP,1,Success,,1.10425
D,DD_DIA_CMS_START_RACE,1,Success,,1.148235
D,DD_DIA_CMS_TELEMEDICINE,1,Success,,1.244619
D,DECISION_LETTERS,3,Success,,1.104828
D,DECISION_SERVICE_EPISODES,2,Success,,1.119026
D,DEEP_MARGIN,1,Success,,1.251437
D,DEFAULT_PAYOR_PLAN,1,Success,,1.187197
D,DEGENERATIVE_CHNG,1,Success,,1.055865
D,DELIVERY_ANALGES,1,Success,,1.047911
D,DELIVERY_ANES_MTHD,1,Success,,1.081507
D,DELIVERY_BREECH,1,Success,,1.103534
D,DELIVERY_CORDCOMPS,1,Success,,1.037773
D,DELIVERY_CORD_VESS,1,Success,,1.073481
D,DELIVERY_CRDBLDDIS,1,Success,,1.124511
D,DELIVERY_FORCEPS,1,Success,,1.045397
D,DELIVERY_GAS_SENT,1,Success,,1.039464
D,DELIVERY_LIV_STS,1,Success,,1.078343
D,DELIVERY_PLCTA_APP,1,Success,,1.179193
D,DELIVERY_PLCTA_RM,1,Success,,1.183646
D,DELIVERY_PRES,1,Success,,1.081133
D,DELIVERY_RESUSCIT,1,Success,,1.108498
D,DELIVERY_VACUUM,1,Success,,1.13226
D,DEMOG_AUTH_AUDIT,3,Success,,1.565653
D,DEMOG_AUTH_INFO,2,Success,,1.513629
D,DENTAL_ADDRESSED_FIND,2,Success,,1.058639
D,DENTAL_BLEED_SUP_LOC,1,Success,,1.146353
D,DENTAL_CLASS_AUDIT,1,Success,,1.169493
D,DENTAL_CLINATTLVL_HX,1,Success,,1.190473
D,DENTAL_FINDING_HX,2,Success,,2.048477
D,DENTAL_FINDING_NOADD,1,Success,,1.750281
D,DENTAL_FIND_HIST_SURF_RM,1,Success,,1.245833
D,DENTAL_FURC_CLASS_HX,1,Success,,1.20801
D,DENTAL_FURC_LOC_HX,1,Success,,1.23808
D,DENTAL_GINGIVALMARGIN_HX,1,Success,,1.134803
D,DENTAL_HB_ESTIMATES,2,Success,,1.387483
D,DENTAL_HB_EST_HX,2,Success,,1.541476
D,DENTAL_INACTIVE_FOR_TEETH,2,Success,,1.197689
D,DENTAL_MOUTH_HX,3,Success,,1.646681
D,DENTAL_ORD_ADDL_TOOTH,2,Success,,1.12245
D,DENTAL_ORD_SURFACES,1,Success,,1.203189
D,DENTAL_ORD_TOOTH,2,Success,,1.064504
D,DENTAL_ORTHODONTICS,2,Success,,2.313648
D,DENTAL_ORTHO_APPL_CMTS,1,Success,,1.219307
D,DENTAL_ORTHO_COMP_COMMENT,1,Success,,1.19488
D,DENTAL_ORTHO_COMP_PROBLEM,1,Success,,1.181322
D,DENTAL_ORTHO_TX_FLAGS,1,Success,,1.13707
D,DENTAL_ORTHO_TX_PLAN,1,Success,,1.135842
D,DENTAL_PERIO_CMT,1,Success,,1.107973
D,DENTAL_PERIO_CMT_HX_RM,1,Success,,1.165084
D,DENTAL_PERIO_EXAM_CSNS,1,Success,,1.182469
D,DENTAL_PERIO_LOCATION_HX,1,Success,,1.176396
D,DENTAL_PERIO_VALUES,1,Success,,1.237641
D,DENTAL_PLAN_COVERAGES,2,Success,,1.077977
D,DENTAL_PROBEDEPTH_HX,1,Success,,1.15415
D,DENTAL_PROCEDURE_HX,8,Success,,2.915574
D,DENTAL_PROC_ADDL_TOOTH,2,Success,,1.068896
D,DENTAL_PROC_ALTS,1,Success,,1.323901
D,DENTAL_PROC_ALTS_HX,1,Success,,1.165952
D,DENTAL_PROC_DIAGNOSES,1,Success,,1.106156
D,DENTAL_PROC_HIST_FINDS,2,Success,,1.149071
D,DENTAL_PROC_HIST_SURF_RM,1,Success,,1.2783
D,DENTAL_PROC_HIST_TEETH_RM,2,Success,,1.162334
D,DENTAL_PROC_HX_ADDL_TOOTH,2,Success,,1.131516
D,DENTAL_PROC_MODIFIERS,2,Success,,1.177948
D,DENTAL_PROC_MODIFIERS_HX,2,Success,,1.147314
D,DENTAL_PROC_NOADD,8,Success,,2.817304
D,DENTAL_PROC_SURFACES,1,Success,,1.130973
D,DENTAL_PROC_TOOTH,2,Success,,1.200582
D,DENTAL_RES_CMT,1,Success,,1.111183
D,DENTAL_RES_CMT_HX_RM,1,Success,,1.103539
D,DENTAL_RES_DX_HX_RM,1,Success,,1.123046
D,DENTAL_RMV_CMT_HX_RM,1,Success,,1.100664
D,DENTAL_SURFACE,1,Success,,1.162443
D,DENTAL_TOOTH_HX,2,Success,,1.466968
D,DENTAL_TREATMENT_CMT,1,Success,,1.079096
D,DENTAL_TREAT_FINDINGS,2,Success,,1.055859
D,DENTAL_TREAT_PLAN,5,Success,,1.993209
D,DENTAL_TR_RESCIND_CMT,1,Success,,1.128591
D,DENTAL_VISIT_INFO,5,Success,,2.119251
D,DENTAL_VISIT_INFO_HX,4,Success,,2.140334
D,DENTAL_VISIT_PROCS,2,Success,,1.102113
D,DENTAL_VISIT_PROCS_HX,2,Success,,1.176898
D,DENT_BLEED_SUPP_LOC_HX,1,Success,,1.16028
D,DENT_EOB_INFO,3,Success,,1.75276
D,DENT_EST_PROC_INFO,4,Success,,3.158631
D,DENT_FURC_DETAILS,1,Success,,1.236057
D,DENT_INAC_FOR_TEETH_HX_RM,2,Success,,1.116985
D,DENT_ORD_NOADD,1,Success,,1.227309
D,DENT_ORTHO_APPLIANCE,3,Success,,2.036684
D,DENT_ORTH_EXAM_NOTES,4,Success,,1.240665
D,DENT_PROC_HIST_ALT_BCB,1,Success,,1.220584
D,DENT_PROC_HX_ALT_EST_DFLT,1,Success,,1.119247
D,DENT_TOOTH,1,Success,,1.95988
D,DENT_TREATMENT,4,Success,,1.88924
D,DENT_TREAT_CMT_HIST_RM,1,Success,,1.127519
D,DENT_TREAT_FIND_HIST_RM,2,Success,,1.097796
D,DENT_TREAT_HX,5,Success,,2.093572
D,DENT_TR_RESCIND_CMT_HX_RM,1,Success,,1.172811
D,DEPT_PAT_CARE_SELECTION,3,Success,,1.370443
D,DERM_SKINEXAM_FINDING,3,Success,,1.136947
D,DETAIL_BILL_HX,4,Success,,2.197339
D,DEVICE_INFO,1,Success,,1.091937
D,DEVICE_TRACKING_DETAILS,5,Success,,1.332796
D,DEVICE_TRACKING_QUESTIONS,1,Success,,1.211182
D,DEVICE_TYPE_INFO,1,Success,,1.104722
D,DIAGNOSIS_REVIEW,1,Success,,1.09472
D,DIA_CMS_DEATH_GENDER,1,Success,,1.092307
D,DIA_CMS_MONTH_ASIAN_RACE,1,Success,,1.116717
D,DIA_CMS_MONTH_GENDER,1,Success,,1.058712
D,DIA_CMS_MONTH_NHPI_RACE,1,Success,,1.165887
D,DIA_CMS_MONTH_RACE,1,Success,,1.138676
D,DIA_CMS_START_ASIAN_RACE,1,Success,,1.137416
D,DIA_CMS_START_NHPI_RACE,1,Success,,1.178017
D,DICOM_AFFECTED_INS,1,Success,,1.089794
D,DICOM_DEFINITION,1,Success,,1.05599
D,DICOM_IMAGE_WINDOW_INFO,1,Success,,1.405652
D,DICOM_MANIFEST,2,Success,,1.155747
D,DICOM_MANIFEST_CONTACT,1,Success,,1.083946
