Table_Name,Column_Count,Status,Error,Processing_Time
A,AP_CLAIM_REVIEW,11,Success,,2.266936
A,AP_CLAIM_SEQ_GRP_ITEMS,4,Success,,1.706816
A,AP_CLAIM_SPLIT_CLAIM,4,Success,,1.522378
A,AP_CLAIM_TX_HX,75,Success,,9.362627
A,AP_CLAIM_VALU_CODE,4,Success,,1.355734
A,AP_CLAIM_VAL_PROG_ADJ,5,Success,,1.45448
A,AP_CLM_EPSDT_CONDS,3,Success,,1.442138
A,AP_CLM_IF_MOE_DX_CODE_TYP,4,Success,,1.404146
A,AP_CLM_IF_MOE_DX_ERRORS,4,Success,,1.462171
A,AP_CLM_IF_MOE_DX_ERR_NUM,4,Success,,1.351591
A,AP_CLM_IF_MOE_DX_HI_DISP,4,Success,,1.448387
A,AP_CLM_IF_MOE_PX_BILATER,4,Success,,1.449757
A,AP_CLM_IF_MOE_PX_CCI1_LN,4,Success,,1.361072
A,AP_CLM_IF_MOE_PX_CCI_COL1,4,Success,,1.440573
A,AP_CLM_IF_MOE_PX_CCI_TYPE,4,Success,,1.36061
A,AP_CLM_IF_MOE_PX_ERRORS,4,Success,,1.347457
A,AP_CLM_IF_MOE_PX_ERR_NUM,4,Success,,1.468722
A,AP_CLM_IF_MOE_PX_HI_DISP,4,Success,,1.399958
A,AP_CLM_IF_MOE_PX_MAX_UNIT,4,Success,,1.477381
A,AP_CLM_IF_MOE_PX_PAY_STAT,4,Success,,1.393271
A,AP_CLM_IF_MOE_PX_VALIDITY,4,Success,,1.436162
A,AP_CLM_IF_SVC_CAPD_CCPD,4,Success,,1.368324
A,AP_CLM_IF_SVC_COINS_FCTR,4,Success,,1.357988
A,AP_CLM_IF_SVC_COMRBD_FCTR,4,Success,,1.358239
A,AP_CLM_IF_SVC_COMRBD_PAY,4,Success,,1.459907
A,AP_CLM_IF_SVC_COPAY_WO_MU,4,Success,,1.443273
A,AP_CLM_IF_SVC_CVG_FACTOR,4,Success,,1.318461
A,AP_CLM_IF_SVC_DIAL_IND,4,Success,,1.442157
A,AP_CLM_IF_SVC_FINAL_DIAL,4,Success,,1.392204
A,AP_CLM_IF_SVC_IMP_OUT_MAP,4,Success,,1.334381
A,AP_CLM_IF_SVC_OUTLR_WO_MU,4,Success,,1.483172
A,AP_CLM_IF_SVC_PAY_WO_MU,4,Success,,1.38341
A,AP_CLM_PX_AMBU_CERT,3,Success,,1.316471
A,AP_CLM_PX_AMBU_CERT_RM,4,Success,,1.831549
A,AP_CLM_PX_AMBU_DROP,3,Success,,1.329871
A,AP_CLM_PX_AMBU_PICK,3,Success,,1.397167
A,AP_CLM_PX_BEN_AUTH_RFL,3,Success,,1.220497
A,AP_CLM_PX_CVTY_DSG,3,Success,,1.458674
A,AP_CLM_PX_OPR_AUTH_RFL,3,Success,,1.376037
A,AP_CLM_PX_PAT_PAY_RFL,3,Success,,1.366682
A,AP_CLM_PX_PRICER_HX,7,Success,,1.699676
A,AP_CLM_PX_PROCESS_CODE_HX,13,Success,,2.382914
A,AP_CLM_PX_TOOTH,4,Success,,2.675798
A,AP_CLM_PX_VEN_CNTRCT_RFL,3,Success,,1.292093
A,AP_CLM_RX,53,Success,,6.120967
A,AP_CLM_RX_2,32,Success,,4.682961
A,AP_CLM_RX_DTL,40,Success,,5.416963
A,AP_CLM_RX_DTL_2,3,Success,,1.899337
A,AP_CLM_RX_DTL_IDS,3,Success,,1.251302
A,AP_CLM_RX_DTL_OTHER_AMT,5,Success,,1.565919
A,AP_CLM_RX_OTHER_AMT,5,Success,,1.425886
A,AP_CLM_RX_PROGRAM_HISTORY,9,Success,,1.82701
A,AP_CLM_RX_PROGRAM_INFO,7,Success,,1.799473
A,AP_CLM_RX_REJECT_CODE,4,Success,,1.441839
A,AP_CLM_TOOTH_STAT,4,Success,,2.685736
A,AP_CLM_VST_RSN_DX,3,Success,,1.307973
A,AP_PROC_ASSOC_DX,6,Success,,1.680572
A,AP_SPECIMEN_DESC,3,Success,,1.283289
A,AP_SPEC_ATTRIBUTE,4,Success,,1.402986
A,ARCHITECT_PAT,3,Success,,1.37672
A,ARPB_ADJ_APPROVAL_HX,8,Success,,1.805091
A,ARPB_AUTH_INFO,10,Success,,2.095494
A,ARPB_CHG_ENTRY_DX,4,Success,,1.359456
A,ARPB_CHG_ENTRY_DX_ALT,4,Success,,1.338133
A,ARPB_CHKIN_RFD_RSN,4,Success,,1.477132
A,ARPB_CS_CH_GEN_ITM,27,Success,,3.518452
A,ARPB_DISCOUNT_PROC,4,Success,,1.34502
A,ARPB_PMT_RELATED_DENIALS,3,Success,,1.371473
A,ARPB_PNB_RULE_OVERRIDES,8,Success,,1.692266
A,ARPB_RSH_CHGREV_HX,6,Success,,1.56125
A,ARPB_RSH_CHGREV_QLFY_HX,10,Success,,1.960451
A,ARPB_TRANSACTIONS,67,Success,,8.618786
A,ARPB_TRANSACTIONS2,57,Success,,9.079697
A,ARPB_TRANSACTIONS3,45,Success,,15.778003
A,ARPB_TX_ACTIONS,46,Success,,5.535375
A,ARPB_TX_AGCY_HX,6,Success,,1.568768
A,ARPB_TX_ALT_PAYER,4,Success,,1.336069
A,ARPB_TX_BND_EPSD_CREATED,3,Success,,1.357878
A,ARPB_TX_BND_EPSD_HX,8,Success,,1.809449
A,ARPB_TX_BND_EPSD_INFO,4,Success,,1.347167
A,ARPB_TX_BND_EPSD_TRANS,3,Success,,1.374455
A,ARPB_TX_CHG_LVL_FO,6,Success,,1.542217
A,ARPB_TX_CHG_REV_HX,9,Success,,2.024394
A,ARPB_TX_CH_GEN_ITM,27,Success,,3.502237
A,ARPB_TX_CLASS_HX,8,Success,,1.92472
A,ARPB_TX_COL_EXT_HX,14,Success,,2.468037
A,ARPB_TX_DEF_ANES_MODS,3,Success,,1.366599
A,ARPB_TX_DENTAL,14,Success,,4.559389
A,ARPB_TX_DENT_TOOTH,3,Success,,3.078013
A,ARPB_TX_E_PMT,11,Success,,2.364301
A,ARPB_TX_FIN_ASST,11,Success,,1.960304
A,ARPB_TX_MATCH_HX,20,Success,,2.846734
A,ARPB_TX_MATCH_REFUND_INFO,5,Success,,1.560673
A,ARPB_TX_MEA,5,Success,,1.902637
A,ARPB_TX_MODERATE,68,Success,,8.936285
A,ARPB_TX_MODIFIERS,3,Success,,1.252704
A,ARPB_TX_REFCOM_HX,6,Success,,1.509519
A,ARPB_TX_REFUND,26,Success,,3.376863
A,ARPB_TX_REFUND_ADD,3,Success,,1.316993
A,ARPB_TX_REFUND_HX,8,Success,,1.822089
A,ARPB_TX_REF_INFO,4,Success,,1.495974
A,ARPB_TX_RETRO_HX,14,Success,,3.133098
A,ARPB_TX_SST,17,Success,,2.908168
A,ARPB_TX_STMCLAIMHX,20,Success,,2.94841
A,ARPB_TX_STMT_DT,3,Success,,1.288961
A,ARPB_TX_TEST_INFO,3,Success,,1.298549
A,ARPB_TX_VENDOR_APPEAL,6,Success,,1.675027
A,ARPB_TX_VISIT_PROG,3,Success,,1.439686
A,ARPB_TX_VOID,16,Success,,2.726726
A,ARPB_VISITS,26,Success,,3.825019
A,ARRIVAL_EVENT_TASK_ITEM,6,Success,,1.656132
A,ARRIVAL_EVENT_TASK_RULE,6,Success,,1.542652
A,ARR_EVENT_TASK_EXTENSION,6,Success,,1.590761
A,ARR_EVENT_TASK_ITEM_NAME,6,Success,,1.690965
A,ARTERIAL_TYP,3,Success,,1.393658
A,ASSC_EPITL_LS,3,Success,,1.36248
A,ASSIGNMENT_DATA,10,Success,,2.128427
A,ASSIGNMENT_DATA_LOADS,4,Success,,1.342269
A,ASSOCD_DEP,6,Success,,1.566827
A,ASSOCD_LAB,3,Success,,1.328788
A,ASSOCD_LDA,3,Success,,1.259534
A,ASSOCD_ORGANISMS,4,Success,,1.366058
A,ASSOCD_SER,3,Success,,1.241258
A,ASSOCIATED_DX,6,Success,,1.597544
A,ASSOCIATED_REFERRALS,7,Success,,1.708296
A,ASSOCIATED_RFL_ERR_CODES,6,Success,,1.749717
A,ASST_SURG_SEC_ID,4,Success,,1.367681
A,ATB_AUTH_DIAGNOSES,6,Success,,1.59949
A,ATB_AUTH_ENTITIES,22,Success,,3.27634
A,ATB_AUTH_ENTITIES_ADDRESS,4,Success,,1.378467
A,ATB_AUTH_ENTITIES_ID_TYPE,4,Success,,1.518065
A,ATB_AUTH_ENTITIES_ID_VAL,4,Success,,1.366818
A,ATB_AUTH_ENTITIES_IIT,5,Success,,1.458188
A,ATB_AUTH_ENTITIES_NUMTYPE,4,Success,,1.408242
A,ATB_AUTH_ENTITIES_NUM_VAL,4,Success,,1.47673
A,ATB_AUTH_EVENT_DETAILS,2,Success,,1.135909
A,ATB_AUTH_GENERAL_DETAILS,26,Success,,7.510617
A,ATB_AUTH_SERVICES,3,Success,,1.265266
A,ATB_AUTH_SERVICE_DETAILS,16,Success,,2.933575
A,ATB_AUTH_SERVICE_MODS,4,Success,,1.478657
A,ATB_EDIT,2,Success,,1.212891
A,ATB_EDIT_ADDR_OVERRIDES,27,Success,,3.83734
A,ATB_EDIT_CTNUM_OVERRIDES,14,Success,,2.549908
A,ATB_EDIT_ID_OVERRIDES,14,Success,,2.510317
A,ATB_EDIT_NAME_OVERRIDES,21,Success,,3.212241
A,ATB_EDIT_PNTR_OVERRIDES,11,Success,,2.335387
A,ATB_EDIT_SUB_OVERRIDES,15,Success,,2.676693
A,ATB_FEATURE_FLAGS,3,Success,,1.366177
A,ATB_ROOT,5,Success,,1.676784
A,ATB_SVCS_LINKING,2,Success,,1.158567
A,ATM_ACTIVITY_INFO,3,Success,,1.421085
A,ATTRIBUTED_PROVIDER,6,Success,,1.628342
A,ATTRIBUTED_PROV_GROUP,3,Success,,1.31842
A,ATTR_PROV_FILE_PERIOD,6,Success,,1.60939
A,ATT_PROV_SEC_ID,5,Success,,1.625539
A,AUDIOGRAM_DATA_TABLE,8,Success,,2.29205
A,AUDIOGRAM_METADATA,3,Success,,1.415529
A,AUDIOGRAM_TECHNIQUES,3,Success,,1.433946
A,AUDIOGRAM_TRANSDUCERS,3,Success,,1.331904
A,AUDIT_ORD_RXNOADD,8,Success,,2.233243
A,AUD_PUMP_PROG,6,Success,,1.69242
A,AUTHORIZATIONS,82,Success,,10.428602
A,AUTHORIZATIONS_EXT_TRN,5,Success,,1.473534
A,AUTHORIZATION_COMMENT,3,Success,,1.534457
A,AUTHORIZATION_TYPE,4,Success,,1.423572
A,AUTH_AUTH_FULL_REFERRAL,4,Success,,1.49607
A,AUTH_FULL_REFERRAL,4,Success,,1.550498
A,AUTH_NUM_SOURCE,4,Success,,1.615151
A,AUTH_PURPOSE,3,Success,,1.404477
A,AUTH_REF_FULL_REFERRAL,4,Success,,1.391379
A,AUTH_REQUEST,40,Success,,5.142311
A,AUTH_REQUEST_EXT_TRN,5,Success,,1.460038
A,AUTH_REQUEST_HX,64,Success,,8.260867
A,AUTH_REQUEST_HX_2,7,Success,,1.613999
A,AUTH_REQUEST_HX_COMMS,4,Success,,1.413005
A,AUTH_REQUEST_HX_DXS,4,Success,,1.369451
A,AUTH_REQUEST_HX_NOTES,4,Success,,1.376051
A,AUTH_REQUEST_HX_OWNER,6,Success,,1.643959
A,AUTH_REQUEST_HX_REASONS,4,Success,,1.38042
A,AUTH_REQUEST_REC_STAT_HX,6,Success,,1.805563
A,AUTH_REQ_HX_DECISION_REQT,11,Success,,2.622537
A,AUTH_REQ_HX_NOTIF_METHOD,5,Success,,1.541541
A,AUTH_REQ_HX_NOTIF_OVRIDE,8,Success,,2.051535
A,AUTH_REQ_HX_NOTIF_REQT,9,Success,,2.632796
A,AUTH_REQ_HX_TIMELINESS,20,Success,,2.865451
A,AUTH_RFL_RECORD_SOURCE,4,Success,,1.449778
A,AUTH_SOURCE_AUTH,4,Success,,1.417101
A,AUTH_SOURCE_CLAIM_INFO,4,Success,,1.425294
A,AUTH_SOURCE_HSP_ACCT,4,Success,,1.515153
A,AUTH_SOURCE_REFERRAL,4,Success,,1.410895
A,AUTH_SOURCE_TREAT_PLAN,4,Success,,1.367892
A,AUTH_UM_CVG_GUIDANCE_DX,3,Success,,1.24264
A,AUTH_UM_STATUS_HX,33,Success,,4.445344
A,AUTO_TASK_AUDIT,9,Success,,3.882834
A,AUTO_WORKFLOW_DETAILS,5,Success,,1.497783
A,AUT_ONC_EXP_REQCOUNT,4,Success,,1.315146
A,AUT_PROC_DETAILS,18,Success,,4.948561
A,AUT_PROC_MODS,5,Success,,1.499512
A,AUT_PROC_MODS_HX,5,Success,,1.477584
A,AVOIDABLE_DAYS_CMT,4,Success,,1.3246
A,AVS_ACK_MED_INFO,8,Success,,1.739375
A,AVS_ESIG_INFO,9,Success,,1.867928
A,AWM_ORD_MEASUREMENTS,4,Success,,1.460106
B,BACK_TABLE_PREP_TYPE,3,Success,,1.358226
B,BACK_TBL_FLSH,3,Success,,1.484533
B,BACK_TBL_TEAM,3,Success,,1.288918
B,BAT_DB_MAIN,2,Success,,1.210726
B,BAT_MSTR_DB_MAIN,3,Success,,1.450164
B,BAT_REL_GRP,4,Success,,1.349624
B,BAT_REQ_IN_BATCH,5,Success,,1.536738
B,BDC_ADDL_CLAIM_STS_CSN,3,Success,,1.420608
B,BDC_ASSOC_REMARK_CODES,4,Success,,1.41085
B,BDC_CLAIM_STATUS,5,Success,,1.834223
B,BDC_INFO,51,Success,,6.545044
B,BDC_LOINC_CODES,3,Success,,1.316334
B,BDC_PB_CHGS,4,Success,,1.483046
B,BEDSIDE_WHITEBOARD_DEPT,5,Success,,1.469624
B,BED_DAYS_MATCH,8,Success,,1.785883
B,BED_PLAN_HX,7,Success,,1.710741
B,BENEFITS,9,Success,,1.878534
B,BENEFIT_SVC_TYPE,3,Success,,1.29918
B,BENEFIT_VARIABLE,3,Success,,1.253717
B,BEN_ACCUMULATION,14,Success,,2.614359
B,BEN_ACCUMULATION_HX_ACCT,48,Success,,5.717957
B,BEN_ACCUMULATION_HX_PAT,48,Success,,5.744216
B,BEN_ACCUMULATION_SYS_ADJ,14,Success,,2.507736
B,BEN_BKT_OVRIDE,5,Success,,1.508964
B,BEN_LTC_SHARE_OF_COST,8,Success,,1.735271
B,BEN_RECORD_STATUS_HX,6,Success,,1.657394
B,BEN_VISIT_NOTES,3,Success,,1.354327
B,BEREAVED_ADDRESS,3,Success,,1.305158
B,BEREAVED_INFO,31,Success,,4.246515
B,BEREAVED_OT,10,Success,,1.983243
B,BEREAVE_FOL_INFO,11,Success,,2.25489
B,BEREAVE_FOL_STATUS,17,Success,,2.682646
B,BFH_XR_AMOUNTS_AFTER,4,Success,,1.410649
B,BFH_XR_AMOUNTS_BEFORE,4,Success,,1.41117
B,BILIARY_LEAK_SITE,3,Success,,1.355375
B,BILLING_ENC_HX,9,Success,,1.93517
B,BILLING_IMPORT_HB_TX_LIST,4,Success,,1.535374
B,BILLING_IMPORT_INFO,15,Success,,2.399476
B,BILLING_IMPORT_PB_TX_LIST,4,Success,,1.469123
B,BILLING_NOTIF_GUARANTOR,14,Success,,2.333947
B,BILLING_NUMS,8,Success,,1.77565
B,BILL_MUNICIPALITY_HX,4,Success,,1.401049
B,BILL_SCHED_PMT,83,Success,,10.126593
B,BILL_SCHED_PMT_2,11,Success,,2.39961
B,BILL_SCHED_PMT_CONSENT_HX,7,Success,,1.755559
B,BILL_SCHED_PMT_NOTIF_HX,7,Success,,1.699172
B,BILL_SCHED_PMT_PAT_CSN,3,Success,,1.336351
B,BILL_SCHED_PMT_PP_EST,9,Success,,1.875709
B,BILL_SCHED_PMT_PP_HAR,8,Success,,1.86581
B,BILL_SCHED_PMT_PP_HAR_EST,4,Success,,1.376139
B,BILL_SCHED_PMT_PROCESS_HX,10,Success,,2.026116
B,BILL_SCHED_PMT_REC_STS_HX,6,Success,,1.623051
B,BILL_SCHED_PMT_STS_HX,7,Success,,1.807827
B,BILL_SCHED_PP_ACTION_HX,13,Success,,2.325562
B,BIL_PROV_CNCT,4,Success,,1.34135
B,BIL_PROV_SEC_ID,5,Success,,1.510344
B,BI_VERSIONED_OUTCOMES,5,Success,,1.66745
B,BLOCKED_CLAIMS,3,Success,,1.339736
B,BLOCKED_CLAIMS_LIST,4,Success,,1.368315
B,BLOOD_ADMIN_INFO,12,Success,,2.25314
B,BLOOD_REQTS_ADD_INFO_AUDT,4,Success,,1.426604
B,BLOOD_REQTS_DEG_VALS_AUDT,4,Success,,2.000725
B,BLOOD_REQTS_VALS_AUDIT,4,Success,,1.894583
B,BLOOD_SPECIAL_REQTS,5,Success,,2.189005
B,BLOOD_SPECIAL_REQTS_AUDIT,7,Success,,2.152041
B,BMT_ANONYMOUS_DONOR,6,Success,,3.831353
B,BMT_COND_DRUGS,7,Success,,11.44904
B,BMT_COND_RAD_BOOST_FIELDS,5,Success,,2.015846
B,BMT_COND_RAD_FIELDS,5,Success,,2.080707
B,BMT_DONOR_EPISODE_LINKS,3,Success,,1.777338
B,BMT_DONOR_LINK_AUDIT,7,Success,,2.13566
B,BMT_DONOR_SUITABILITY_AUD,10,Success,,2.616887
B,BMT_GVHD_DRUGS,5,Success,,2.251184
B,BMT_HLA_MATCHING,5,Success,,4.501202
B,BMT_INFO,44,Success,,10.101847
B,BMT_INFSN_PRODUCTS,5,Success,,2.099344
B,BMT_INFUSIONS,7,Success,,2.466112
B,BMT_PLAN_HX,3,Success,,1.465928
B,BMT_PROD_ACQ_AGENTS,5,Success,,2.068686
B,BMT_PROD_ACQ_CHEMO,5,Success,,1.939867
B,BMT_PROD_ACQ_PROC_METHODS,5,Success,,2.158774
B,BMT_PROTOCOLS,3,Success,,1.799986
B,BND_EPSD_BILLING_CMT,3,Success,,1.788149
B,BND_EPSD_DIST_HX,6,Success,,2.213838
B,BND_EPSD_EXCL_VISITS,8,Success,,2.308963
B,BND_EPSD_HX,17,Success,,3.122584
B,BND_EPSD_INCL_VISITS,8,Success,,2.13535
B,BND_EPSD_INFO,21,Success,,3.324504
B,BND_EPSD_INFO_TRANSFORM,5,Success,,1.983995
B,BND_EPSD_TERMS,3,Success,,1.799339
B,BONE_BIOPSY,23,Success,,4.41879
B,BONE_MARROW_ASPIR,41,Success,,7.15106
B,BONE_RESECTION,32,Success,,9.499985
B,BOOKMARK_INFO,9,Success,,3.516036
B,BPA_FUP_RSH_STUDY,9,Success,,2.437236
B,BPA_REFILL_CRITERIA,6,Success,,2.070552
B,BPA_REFILL_CRITERIA_STAT,6,Success,,2.211841
B,BPA_REFILL_ORDER,5,Success,,2.0057
B,BPA_RFL_CRIT_WEB_TEXT,5,Success,,1.985211
B,BPA_RFL_CRIT_WEB_UPD_INST,5,Success,,2.150671
B,BPA_TRGR_RSH_STUDY,8,Success,,2.292703
B,BRACHY_ISOTOPE_TEXT,6,Success,,2.041661
B,BRACH_APPLICATOR_TYPE_TXT,6,Success,,2.131947
B,BRAIN_OTHER,3,Success,,2.039764
B,BRAIN_SPINAL_BIOP,60,Success,,9.751071
B,BRAIN_SPINAL_BIO_2,29,Success,,4.134971
B,BREAST_IMG_HORMONES,7,Success,,2.161482
B,BUNDLER_DEF_MAIN,3,Success,,1.884987
B,BUNDLE_CHARGE_DX,4,Success,,1.899955
B,BUNDLE_CHARGE_MAIN,26,Success,,4.308178
B,BUNDLE_CLONED_CHG,3,Success,,1.910358
C,CALCULATED_CT_DATA,11,Success,,12.163214
C,CAL_CHAT_ASGN_HX,4,Success,,2.076459
C,CAL_COMM_HX,48,Success,,7.273102
C,CAL_COMM_HX_PAT_CSN,4,Success,,1.866307
C,CAL_COMM_HX_REF_PAT_REL,4,Success,,2.352039
C,CAL_COMM_HX_REF_TASK,4,Success,,1.927475
C,CAL_COMM_TRACKING,27,Success,,4.344496
C,CAL_COMM_VERIFICATION,3,Success,,2.027119
C,CAL_CONTACT_DEPARTMENT,3,Success,,1.891698
C,CAL_MESSAGE_BCC,3,Success,,1.517205
C,CAL_MESSAGE_BODY,3,Success,,1.848654
C,CAL_MESSAGE_CC,3,Success,,1.815212
C,CAL_MESSAGE_TO,3,Success,,1.766144
C,CAL_MESSAGE_TRANSLATION,3,Success,,1.822239
C,CAL_REFERENCE_CARE_GAPS,4,Success,,2.924836
C,CAL_REFERENCE_CRM,3,Success,,1.583954
C,CAL_REFERENCE_PAT,14,Success,,3.033197
C,CAL_REFERENCE_TASK,3,Success,,1.77378
C,CAMPAIGN_INFO,2,Success,,1.681685
C,CANCELED_APPTS_EDI,4,Success,,1.721234
C,CANCER_RISK_INFO,3,Success,,2.070096
C,CANCER_RISK_PERSONAL,7,Success,,2.202174
C,CANCER_RISK_REQ_COMMENT,4,Success,,1.882924
C,CANCER_RISK_REQ_INFO,5,Success,,2.017162
C,CANCER_RISK_REQ_MODEL,4,Success,,2.101795
C,CANCER_RISK_REQ_STATUS,4,Success,,2.003535
C,CANCER_RISK_SCORE_AGE,4,Success,,1.886913
C,CANCER_RISK_SCORE_DX,4,Success,,1.949634
C,CANCER_RISK_SCORE_TYPE,7,Success,,1.969947
C,CAPTURE_THRESHOLD,8,Success,,2.40377
C,CAP_DTL_TX,16,Success,,3.506214
C,CAP_PAYMENT,52,Success,,6.942413
C,CAP_PAYMENT_RATE_ELEMENTS,13,Success,,3.077484
C,CAP_PAY_EFF_PERIODS,4,Success,,1.985917
C,CAP_PAY_EL_CONST_IDENT,4,Success,,1.984333
C,CAP_PAY_EL_CVG_RAF_IDENT,4,Success,,1.97448
C,CAP_PAY_EL_DETAILS,11,Success,,2.382242
C,CAP_PAY_EL_IDENT,4,Success,,2.034004
C,CAP_PAY_EL_MATCH_CVG_ATTR,4,Success,,2.044463
C,CAP_PAY_EL_MATCH_RIDER,4,Success,,2.036703
C,CAP_PAY_EL_MATCH_RULE,5,Success,,2.136451
C,CAP_PAY_EL_PLAN_GRP_IDENT,4,Success,,2.068647
C,CAP_PAY_EL_PLAN_IDENT,4,Success,,2.068609
C,CAP_PAY_EL_RATE_CALC_MTHD,4,Success,,2.067472
C,CAP_PAY_EL_REF_LKUP_TABLE,5,Success,,2.174672
C,CAP_PAY_EL_RR_SUBCOMP,4,Success,,2.426402
C,CAP_PAY_EL_VALUE,4,Success,,2.01427
C,CAP_PAY_EL_WAS_DFLT,4,Success,,2.054062
C,CAP_PAY_EL_WITHHELD_CAP,4,Success,,1.738921
C,CAP_PAY_EXPRESSION,3,Success,,1.816545
C,CAP_PAY_RATE_ELEMENT_REPL,13,Success,,2.961022
C,CAP_PAY_REPL,66,Success,,8.403668
C,CAP_PAY_RIDERS,3,Success,,2.022876
C,CAP_RECV_STATUS_FLAGS,3,Success,,2.174013
C,CAP_RECV_SUBCOMPONENTS,4,Success,,2.219486
C,CAP_RR,52,Success,,6.729392
C,CAP_SPECIMEN,3,Success,,3.353114
C,CARBAPENEMASE_TESTS,3,Success,,2.092885
C,CAREPLAN_CNCT_INFO,10,Success,,2.66618
C,CAREPLAN_CONTEXT,4,Success,,2.139219
C,CAREPLAN_ENROLLMENT_INFO,8,Success,,2.70755
C,CAREPLAN_INFO,11,Success,,2.877153
C,CAREPLAN_PROG_NOTE,3,Success,,1.618606
C,CAREPLAN_PT_TASK_INFO,3,Success,,1.721848
C,CAREPLAN_PT_TSKS_STAT_HX,4,Success,,2.154486
C,CAREPLAN_TEMP_INFO,3,Success,,2.118679
C,CAREPLAN_TIMEMARK,6,Success,,2.430714
C,CARE_COORDINATION,2,Success,,1.545348
C,CARE_INTEGRATOR,3,Success,,2.199766
C,CARE_PATH,7,Success,,2.123081
C,CARE_PATH_HX,10,Success,,2.61036
C,CARE_PATH_HX_AUDIT,15,Success,,2.675203
C,CARE_PLAN_INT_INFO,6,Success,,2.458249
C,CARE_SVC_LN,2,Success,,1.90382
C,CASE_AP_RELATED_ORDERS,3,Success,,1.978806
C,CASE_AP_WORKLIST_NOTES,3,Success,,1.564148
C,CASE_CHARGE,3,Success,,1.970619
C,CASE_CLM,3,Success,,2.020896
C,CASE_CONTACT_INFO,9,Success,,2.224512
C,CASE_CONT_QUEST,11,Success,,2.808968
C,CASE_DRG_ID,4,Success,,2.05767
C,CASE_DX,3,Success,,1.991947
C,CASE_EVENT,11,Success,,2.501776
C,CASE_EXTRA_CHARGES,10,Success,,2.564511
C,CASE_FLAGS,3,Success,,1.875907
C,CASE_HISTORY,8,Success,,2.8711
C,CASE_HSB,3,Success,,2.032807
C,CASE_ICD_PROC,4,Success,,2.146132
C,CASE_MGMT,73,Success,,8.416634
C,CASE_PRIORITY,3,Success,,1.760183
C,CASE_PX,3,Success,,1.626181
C,CASE_RATE,7,Success,,2.60093
C,CASE_RATE_ACCT,3,Success,,1.975124
C,CASE_RATE_CVG,3,Success,,1.660292
C,CASE_REG_SPEC_NEED,3,Success,,1.582513
C,CASE_REG_SPEC_TEXT,3,Success,,2.032593
C,CASE_REMOTE_CHARGE,4,Success,,1.745567
C,CASE_REVENUE_CODE,4,Success,,2.084707
C,CASE_RFL,3,Success,,1.874745
C,CASE_ROSTER,3,Success,,2.027421
C,CASE_RPT_ABSTNS,15,Success,,6.653388
C,CASE_SAVINGS,9,Success,,2.69807
C,CASE_SCHED_SPC,3,Success,,2.042077
C,CASE_SCHED_SPC_TXT,3,Success,,1.714874
C,CASE_SPEC_ANES,3,Success,,1.902047
C,CASE_SPEC_ANES_TXT,3,Success,,2.108963
C,CASE_SPEC_EQP,3,Success,,1.825495
C,CASE_SPEC_EQP_TXT,3,Success,,1.807914
C,CASE_SPEC_FACE_MON,3,Success,,2.101736
C,CASE_SPEC_IMP,3,Success,,2.025908
C,CASE_SPEC_IMP_TXT,3,Success,,2.029858
C,CASE_SPEC_INST,3,Success,,1.874153
C,CASE_SPEC_INST_TXT,3,Success,,2.017655
C,CASE_SPEC_LASER,3,Success,,2.097272
C,CASE_SPEC_POS,3,Success,,1.810078
C,CASE_SPEC_POS_TXT,3,Success,,1.788311
C,CASE_SPEC_ROBOT,3,Success,,1.938109
C,CASE_SPEC_ROBOT_TXT,3,Success,,3.10795
C,CASE_SPEC_ROOM,3,Success,,2.568586
C,CASE_SPEC_ROOM_TXT,3,Success,,2.3366
C,CASE_SPEC_SPLY,3,Success,,3.976988
C,CASE_SPEC_SPLY_TXT,3,Success,,2.096692
C,CASE_SPEC_STF,3,Success,,1.925579
C,CASE_SPEC_STF_TXT,3,Success,,2.175885
C,CASE_SPEC_TBL,3,Success,,1.993118
C,CASE_SPEC_TBL_TXT,3,Success,,2.059156
C,CASE_SUMM_QUEST,9,Success,,2.562662
C,CASE_UNLINKED_RFLS,3,Success,,1.927089
C,CATARACT_PLANNING_CMTS,3,Success,,1.656156
C,CATARACT_PLANNING_FACTCMT,3,Success,,1.691908
C,CATARACT_PLANNING_FACTORS,3,Success,,2.011628
C,CATARACT_PLANNING_GOALS,16,Success,,3.452147
C,CATARACT_PLANNING_IMPLANT,9,Success,,2.718913
C,CATARACT_PLANNING_INFO,6,Success,,2.517255
C,CATARACT_PLANNING_LENSES,11,Success,,2.911658
C,CATARACT_PLANNING_PRIORS,3,Success,,2.209703
C,CATARACT_PLANNING_PR_CMTS,3,Success,,1.846628
C,CBO_REVIEW_HX_CRC_IDS,4,Success,,2.250859
C,CCP_GOAL_BARRIER,3,Success,,2.135016
C,CCS_RECENT_FOLLOWUP_REPL,3,Success,,2.165802
C,CDI_COMMENTS,6,Success,,2.34116
C,CDI_STAT_HX,10,Success,,2.777991
C,CDI_WORKING_DRG,17,Success,,3.266974
C,CDI_WORKING_DX,9,Success,,2.32047
C,CDI_WORKING_DX_HACS,6,Success,,2.475292
C,CDI_WORKING_PX,9,Success,,2.601169
C,CELL_THERAPY_REQ_VERIFY,6,Success,,2.174823
C,CE_IB_RELATED_NOTES,3,Success,,1.780794
C,CHARGE_CONTEXT_INFO,4,Success,,2.186255
C,CHARGE_COUNT_IGNORED_MODS,4,Success,,1.717894
